cohort	ldref	pop	prefix	pheno	r2	r2_se	base	add	seq
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin22.S1	height	0.0375771862605619	0.00397718706011891	8	22	1
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin22.S1	height	0.0348750209105767	0.00377661862302772	8	22	1
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin23.S1	height	0.0210799235142742	0.00307507565567465	8	23	1
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S1	height	0.0277519799808928	0.00314853513369433	8	23	1
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin23.S1	height	0.0381503451337662	0.00400266991058993	8	23	1
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin23.S1	height	0.0358235021294624	0.00373436113383237	8	23	1
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin24.S1	height	0.0231542291369525	0.00342138175314505	8	24	1
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S1	height	0.0277519799808928	0.00314853513369433	8	24	1
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin24.S1	height	0.0375791316381076	0.00389982614810344	8	24	1
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin24.S1	height	0.0367232378914453	0.00390274405822674	8	24	1
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin25.S1	height	0.0245690156637641	0.00353853609582407	8	25	1
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S1	height	0.0277519799808928	0.00314853513369433	8	25	1
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin25.S1	height	0.0396820688517138	0.00409923669905156	8	25	1
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin25.S1	height	0.0379408192758089	0.00399078749473228	8	25	1
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin26.S1	height	0.0250345248946528	0.00349870255495473	8	26	1
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S1	height	0.0277519799808928	0.00314853513369433	8	26	1
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin26.S1	height	0.0412229064593637	0.00419226208270487	8	26	1
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin26.S1	height	0.0384759273983154	0.0039600791898082	8	26	1
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin27.S1	height	0.0255429938611112	0.00345050401784803	8	27	1
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S1	height	0.0277519799808928	0.00314853513369433	8	27	1
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin27.S1	height	0.0422755987272498	0.00414649483482861	8	27	1
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin27.S1	height	0.0386626675005859	0.0039187177601595	8	27	1
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin28.S1	height	0.024832614693856	0.00340892715816986	8	28	1
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S1	height	0.0277519799808928	0.00314853513369433	8	28	1
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin28.S1	height	0.0406200742803139	0.00404322647964182	8	28	1
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin28.S1	height	0.0386397541286258	0.00394851415176629	8	28	1
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin29.S1	height	0.0258472067915275	0.00335851751984472	8	29	1
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S1	height	0.0277519799808928	0.00314853513369433	8	29	1
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin29.S1	height	0.0422330451740587	0.00415443175720422	8	29	1
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin29.S1	height	0.0390852836576539	0.00391598381533404	8	29	1
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin30.S1	height	0.0245087838476647	0.00331066995767868	8	30	1
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S1	height	0.0277519799808928	0.00314853513369433	8	30	1
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin30.S1	height	0.0422091511893144	0.00421912212002787	8	30	1
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin30.S1	height	0.0382068336363286	0.00388927778091013	8	30	1
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin1.S2	height	0.000405004022546355	0.000481084596115958	8	1	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	1	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin1.S2	height	0.0315441576253294	0.00328261668031564	8	1	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin1.S2	height	0.0311725339956573	0.00317665934031113	8	1	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin2.S2	height	0.00125260131032472	0.000886519589084769	8	2	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	2	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin2.S2	height	0.0328342131421359	0.00328013926004895	8	2	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin2.S2	height	0.0312276998668469	0.00318784956719613	8	2	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin3.S2	height	0.00475937765469507	0.00130844235120295	8	3	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	3	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin3.S2	height	0.0339195193146573	0.00324003147866773	8	3	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin3.S2	height	0.0316101056668531	0.00320664359316923	8	3	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin4.S2	height	0.00655598759757984	0.00168937121813702	8	4	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	4	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin4.S2	height	0.0337047355286683	0.00332103585002068	8	4	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin4.S2	height	0.0320451283620867	0.00322324673409874	8	4	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin5.S2	height	0.00637557599258676	0.00168956607718893	8	5	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	5	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin5.S2	height	0.033882365588415	0.00349883998089284	8	5	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin5.S2	height	0.0320874948195138	0.00321545956697646	8	5	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin6.S2	height	0.00924814390194676	0.00202247632665091	8	6	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	6	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin6.S2	height	0.0370200529450524	0.00358417274523248	8	6	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin6.S2	height	0.0329767328148961	0.00331039134554447	8	6	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin7.S2	height	0.00904516358122762	0.00215833563923658	8	7	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	7	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin7.S2	height	0.0364764727791316	0.00352939498982287	8	7	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin7.S2	height	0.0328450543909741	0.00334150369828781	8	7	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin8.S2	height	0.0107697536075526	0.00191513462994025	8	8	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0315041069355997	0.00352509814293177	8	8	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin8.S2	height	0.037938130517503	0.00402248520355168	8	8	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin8.S2	height	0.034408399741284	0.00378822065018327	8	8	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin9.S2	height	0.0125246918820649	0.00239606504114951	8	9	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	9	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin9.S2	height	0.0394015734513897	0.00359829731412006	8	9	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin9.S2	height	0.0341840357103356	0.00345228431393177	8	9	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin10.S2	height	0.0142789300456633	0.00254527588776658	8	10	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	10	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin10.S2	height	0.037970317220323	0.00381042871822104	8	10	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin10.S2	height	0.0344882949033697	0.00345571224636142	8	10	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin11.S2	height	0.0131843994461371	0.0026283710137515	8	11	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	11	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin11.S2	height	0.0379169982117322	0.0037596477085048	8	11	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin11.S2	height	0.0344390202836681	0.00345546443844714	8	11	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin12.S2	height	0.0136913598843439	0.00256110778721234	8	12	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	12	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin12.S2	height	0.0379797932830679	0.00369998186829747	8	12	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin12.S2	height	0.034759231141044	0.00343753106892092	8	12	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin13.S2	height	0.0153191711586524	0.00272378896853844	8	13	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	13	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin13.S2	height	0.0391067175147567	0.00376218930903711	8	13	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin13.S2	height	0.0358942640590934	0.00355819820177647	8	13	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin14.S2	height	0.0177538425060363	0.00292678672579469	8	14	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	14	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin14.S2	height	0.0403955049387801	0.00368848708317346	8	14	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin14.S2	height	0.0369423603247881	0.00368989611324969	8	14	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin15.S2	height	0.018871603791603	0.00294398008817733	8	15	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	15	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin15.S2	height	0.0397505791173853	0.00373626951536994	8	15	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin15.S2	height	0.037499916049389	0.00373304878856271	8	15	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin16.S2	height	0.0192872534300458	0.00302859922627072	8	16	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	16	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin16.S2	height	0.0408564435292712	0.00376107275792739	8	16	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin16.S2	height	0.0372956653551873	0.00373303067434745	8	16	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin17.S2	height	0.0209346452031198	0.00305833230595433	8	17	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	17	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin17.S2	height	0.0406919200084599	0.00383925536870441	8	17	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin17.S2	height	0.0386285506625562	0.00380112168011304	8	17	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin18.S2	height	0.0242133491576578	0.00341506931027699	8	18	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	18	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin18.S2	height	0.0425269624688132	0.00395102051156523	8	18	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin18.S2	height	0.0401342370523426	0.003822027828867	8	18	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin19.S2	height	0.022507622830232	0.00319390391205394	8	19	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	19	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin19.S2	height	0.0424972042754661	0.00388041661865738	8	19	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin19.S2	height	0.0398828378150993	0.00374752075859715	8	19	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin20.S2	height	0.023607773826837	0.00329460073560365	8	20	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	20	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin20.S2	height	0.0436330174066433	0.00389517341034486	8	20	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin20.S2	height	0.0404613757250082	0.00375509319168853	8	20	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin21.S2	height	0.0246048360200116	0.00326523529029806	8	21	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	21	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin21.S2	height	0.0458870555787439	0.00400781872788562	8	21	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin21.S2	height	0.040996107820096	0.00378231164647519	8	21	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin22.S2	height	0.0238935741762115	0.00322567966982432	8	22	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	22	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin22.S2	height	0.0454904601857575	0.00401016585746203	8	22	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin22.S2	height	0.0401548893573799	0.00382561054681785	8	22	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin23.S2	height	0.023308178751619	0.00322775241710229	8	23	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	23	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin23.S2	height	0.0467417334818318	0.00398415935045602	8	23	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin23.S2	height	0.0395032991367754	0.00375729240200043	8	23	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin24.S2	height	0.0260456444727222	0.00345416433454461	8	24	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	24	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin24.S2	height	0.0476061934011034	0.0038629851084154	8	24	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin24.S2	height	0.0411132635794019	0.00392062530024729	8	24	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin25.S2	height	0.0279176114979476	0.00376324316042904	8	25	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	25	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin25.S2	height	0.0488503331477708	0.0039617702020907	8	25	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin25.S2	height	0.0428507225714575	0.00411609034172937	8	25	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin26.S2	height	0.0274391581744769	0.00371755265913777	8	26	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	26	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin26.S2	height	0.0495111033496476	0.00385976328889212	8	26	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin26.S2	height	0.0422687665296801	0.00399863646671273	8	26	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin27.S2	height	0.0275087386944657	0.00368080315947986	8	27	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	27	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin27.S2	height	0.0514774579372575	0.00413323193147444	8	27	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin27.S2	height	0.0428200717534934	0.00397302249718225	8	27	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin28.S2	height	0.0269857391098494	0.00344887357394418	8	28	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	28	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin28.S2	height	0.0493018361350374	0.00396583563317151	8	28	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin28.S2	height	0.042508442957702	0.00394825359920945	8	28	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin29.S2	height	0.0283333858705045	0.00339851047878605	8	29	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	29	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin29.S2	height	0.0484013155481331	0.00405719393012954	8	29	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin29.S2	height	0.0428899976485615	0.00393173243651735	8	29	2
UKBB-BBJ	1kgeur	EUR	ukb_ukbEUR_height_Bin1toBin30.S2	height	0.0271666357674308	0.0034778102950523	8	30	2
UKBB-BBJ	1kgeur	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	30	2
UKBB-BBJ	1kgeur	EUR	meta_height_baseBin8addBin30.S2	height	0.0517756790749942	0.00421020106655128	8	30	2
UKBB-BBJ	1kgeur	EUR	weighted_height_baseBin8addBin30.S2	height	0.0423401569469805	0.00396031656086818	8	30	2
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin1.S2	height	0.000405004022546355	0.000481084596115958	8	1	2
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	1	2
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin1.S2	height	0.0252255837578851	0.00294076541142461	8	1	2
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin1.S2	height	0.0311725339956573	0.00317665934031113	8	1	2
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin2.S2	height	0.00125260131032472	0.000886519589084769	8	2	2
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	2	2
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin2.S2	height	0.0264536108723386	0.00300314162377868	8	2	2
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin2.S2	height	0.0312276998668469	0.00318784956719613	8	2	2
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin3.S2	height	0.00475937765469507	0.00130844235120295	8	3	2
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	3	2
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin3.S2	height	0.0262952788542505	0.00298584035126021	8	3	2
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin3.S2	height	0.0316101056668531	0.00320664359316923	8	3	2
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin4.S2	height	0.00655598759757984	0.00168937121813702	8	4	2
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	4	2
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin4.S2	height	0.0269258902351554	0.00305723036318888	8	4	2
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin4.S2	height	0.0320451283620867	0.00322324673409874	8	4	2
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin5.S2	height	0.00637557599258676	0.00168956607718893	8	5	2
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	5	2
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin5.S2	height	0.0278886525387304	0.00313753153114527	8	5	2
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin5.S2	height	0.0320874948195138	0.00321545956697646	8	5	2
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin6.S2	height	0.00924814390194676	0.00202247632665091	8	6	2
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	6	2
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin6.S2	height	0.029924868242369	0.00318246309615577	8	6	2
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin6.S2	height	0.0329767328148961	0.00331039134554447	8	6	2
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin7.S2	height	0.00904516358122762	0.00215833563923658	8	7	2
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	7	2
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin7.S2	height	0.0300164025523714	0.0031657207433394	8	7	2
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin7.S2	height	0.0328450543909741	0.00334150369828781	8	7	2
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin8.S2	height	0.0107697536075526	0.00191513462994025	8	8	2
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0315041069355997	0.00352509814293177	8	8	2
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin8.S2	height	0.0310555155605841	0.00384737839696161	8	8	2
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin8.S2	height	0.034408399741284	0.00378822065018327	8	8	2
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin9.S2	height	0.0125246918820649	0.00239606504114951	8	9	2
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	9	2
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin9.S2	height	0.0340563695967797	0.00353670584190233	8	9	2
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin9.S2	height	0.0341840357103356	0.00345228431393177	8	9	2
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin10.S2	height	0.0142789300456633	0.00254527588776658	8	10	2
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	10	2
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin10.S2	height	0.0350862362577934	0.00375453217677352	8	10	2
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin10.S2	height	0.0344882949033697	0.00345571224636142	8	10	2
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin11.S2	height	0.0131843994461371	0.0026283710137515	8	11	2
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	11	2
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin11.S2	height	0.0355108486105858	0.00383262582714334	8	11	2
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin11.S2	height	0.0344390202836681	0.00345546443844714	8	11	2
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin12.S2	height	0.0136913598843439	0.00256110778721234	8	12	2
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	12	2
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin12.S2	height	0.0347124685809763	0.00373649919824301	8	12	2
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin12.S2	height	0.034759231141044	0.00343753106892092	8	12	2
UKBB-BBJ	1kgeas	EUR	ukb_ukbEUR_height_Bin1toBin13.S2	height	0.0153191711586524	0.00272378896853844	8	13	2
UKBB-BBJ	1kgeas	EUR	bbj_ukbEUR_height_Bin1toBin8.S2	height	0.0311715789148144	0.00317711038816448	8	13	2
UKBB-BBJ	1kgeas	EUR	meta_height_baseBin8addBin13.S2	height	0.0359741215929542	0.00365706730550473	8	13	2
UKBB-BBJ	1kgeas	EUR	weighted_height_baseBin8addBin13.S2	height	0.0358942640590934	0.00355819820177647	8	13	2
